age,income,loanamount,monthsemployed,interestrate
42,98362,147510,58,23.09
47,105256,58076,101,19.83
69,83680,142728,26,22.95
33,44963,146019,23,22.7
65,66064,187921,49,15.22
67,28060,42494,19,18.8
69,100836,72709,40,19.7
57,97444,80862,118,23.15
32,108764,126350,75,13.15
65,97447,228145,108,6.38
25,96556,246156,80,4.24
57,89299,242835,80,21.73
46,73186,219238,53,5.53
31,77773,19939,115,24.69
54,84390,227709,65,12.63
43,107139,222515,46,14.47
68,77949,11566,22,14.75
40,96903,129978,67,16.3
19,72536,55190,30,21.93
57,98026,149185,56,13.2
41,40287,149647,113,20.75
20,129915,85338,57,4.81
62,67451,45830,105,5.74
50,149754,233336,80,22.22
59,74315,165730,77,3.56
28,146704,156083,64,18.6
63,84826,31663,65,17.63
36,42161,171112,76,17.2
37,56174,145216,30,22.87
23,143198,214634,9,12.71
59,122855,184313,55,4.22
30,90291,153356,50,13.86
47,31209,109109,6,10.19
57,113369,69577,71,24.41
67,89524,125940,38,14.24
58,90725,126914,72,20.18
56,119229,113711,80,9.19
39,52829,67495,108,5.84
21,51367,203397,21,6.81
37,50077,72093,62,8.59
35,18216,6110,22,11.52
21,16566,71691,26,11.95
21,139060,171316,46,4.32
55,44914,84514,22,18.95
20,53658,192725,9,15.54
57,44663,88302,80,19.65
54,87060,171890,113,15.56
32,88060,132423,48,6.43
55,93767,13361,35,8.44
50,73962,40132,26,20.76
35,89696,109608,61,19.69
55,131437,99160,75,5.68
48,89278,76580,75,2.77
46,83260,74594,119,5.32
60,87839,178741,46,24.36
46,40649,136279,59,5.8
65,128880,67500,57,17.62
67,49559,106723,27,4.63
63,63947,22314,21,24.42
25,66567,249851,1,13.64
40,95431,226525,9,23.79
65,139576,17036,10,8.96
44,16840,71771,95,13.24
41,149343,102589,21,9.66
67,133204,38525,54,12.18
43,95171,115975,28,2.34
53,137781,146639,93,13.39
28,111386,25319,78,15.97
69,136820,179820,29,4.99
29,111709,179762,96,13.38
40,79867,90131,109,10.76
64,35526,133585,47,5.21
43,117193,176482,72,6.08
32,148831,103792,109,12.69
55,111589,161249,97,23.66
50,132691,30175,83,19.92
53,54022,39585,110,24.67
42,37247,44996,30,20.32
52,90536,98144,82,6.83
57,44024,202453,94,7.96
43,126934,219885,41,19.63
25,94464,200006,25,14.45
68,146698,92433,2,17.2
60,142842,249986,82,17.8
58,27862,23917,110,18.14
68,128594,244318,57,18.98
52,103372,60303,81,4.76
54,100572,130988,99,19.32
67,101070,14464,9,22.37
49,29764,160128,32,6.53
64,65877,150411,118,20.37
49,128935,188266,20,12.09
64,94792,127162,62,10.81
40,65108,60553,49,6.11
19,119262,178958,18,2.98
44,76219,129001,84,16.51
46,30881,184965,23,8.73
25,65841,178314,13,4.24
47,58084,175501,10,21.77
20,67434,215279,62,9.03
45,50426,192263,104,16.93
18,119749,86964,99,8.8
19,133174,191389,115,11.97
68,63659,141217,104,3.76
48,26737,160025,87,3.21
34,73972,168368,40,23.98
53,116354,51557,112,7.78
31,95395,45372,94,19.7
54,78053,137105,93,10.9
22,63195,207666,92,4.93
37,57100,162029,113,18.7
47,62881,78988,110,15.72
60,18783,176122,62,9.56
25,108840,7204,110,22.78
59,26818,142521,70,22.07
24,87641,70360,18,19.05
64,77691,81961,31,5.17
38,122794,131990,116,8.42
34,106605,222836,80,15.19
31,76660,202155,88,18.15
20,121073,93027,83,13.46
38,104253,128342,47,14.07
52,16597,248144,9,18.6
64,15584,33152,117,5.71
26,62620,68016,90,2.22
51,73846,199541,51,2.28
59,89446,224338,11,23.56
20,102334,198713,86,19.99
64,53367,117337,38,4.46
25,53730,75780,27,11.31
47,117850,165432,21,9.29
18,64958,65304,36,15.39
30,79303,164555,16,4.85
49,76161,89055,13,18.97
58,142416,247157,13,3.69
60,147885,135622,43,8.2
59,116158,173230,113,15.9
36,87369,220571,100,16.0
19,134852,163474,109,12.69
38,91682,202480,110,23.89
56,71204,209716,7,20.15
32,29551,142416,85,14.42
59,51122,198377,57,3.92
29,57985,157506,111,7.49
20,139767,77147,33,20.07
62,57698,130557,80,16.48
55,106768,247727,36,10.64
18,131937,8272,51,10.13
44,22416,184500,44,3.0
48,47082,89925,11,2.47
38,64475,144925,91,22.22
27,107887,25024,51,7.34
67,23662,47751,105,2.91
61,23039,137005,84,5.65
39,91749,167711,85,11.31
39,32956,228694,52,14.26
22,123294,244836,100,12.83
22,143974,203202,13,16.11
25,93964,81930,48,5.44
33,92164,65971,110,3.75
25,79729,125675,119,6.21
19,48509,5632,76,7.52
38,73443,110083,50,3.45
56,78011,29465,90,2.95
61,83929,84400,19,21.97
18,116025,186815,34,14.78
66,44448,123144,20,16.81
66,107463,79205,15,3.3
45,125006,237659,23,18.45
55,28395,213618,58,19.95
23,57717,99870,34,24.62
52,148407,12928,66,19.06
61,95842,30382,24,8.75
33,21770,75014,45,2.94
29,93474,47274,101,4.78
26,135641,24987,105,10.06
63,55480,220277,53,13.87
60,93152,136036,104,9.47
47,114227,205066,49,6.4
19,31565,98496,82,3.39
48,100387,56992,27,9.84
66,117920,64012,13,18.98
49,124633,28340,73,9.13
41,70383,11166,109,17.98
41,59965,229619,89,16.19
55,62167,225878,73,5.92
59,43667,51853,87,24.26
35,69852,7972,23,7.95
52,48394,218307,27,22.3
28,149566,66598,84,16.33
68,61240,33205,65,14.97
18,96394,185264,23,2.65
55,128868,84669,4,13.12
67,69352,156006,107,19.4
52,101795,174620,49,12.5
32,41345,9082,82,9.5
21,76252,235970,35,8.07
19,57897,56711,0,23.93
20,90359,13701,82,8.92
64,16643,158784,64,20.74
36,129642,114349,67,13.63
24,69277,146764,42,21.86
58,84020,205235,24,21.82
31,103911,176326,93,18.33
52,115894,103920,98,12.33
57,142670,230957,117,18.77
34,47252,240398,117,19.75
58,136542,153265,18,11.43
35,126620,159990,66,7.34
30,85184,227236,112,4.62
59,43124,31497,118,23.37
64,118769,170441,15,20.83
33,123553,114802,101,21.81
34,112237,23697,90,17.44
41,20514,133911,86,11.87
65,41193,59581,109,11.85
68,20286,28953,76,2.34
21,27271,187149,51,14.6
23,147268,95912,48,15.07
23,28834,187814,10,14.7
67,111986,168610,22,21.19
30,98415,44539,42,9.73
69,91636,204872,13,2.75
21,44137,136418,107,22.57
29,67594,224501,39,19.41
28,19093,184526,61,9.5
63,98953,102836,89,10.84
42,82516,197684,112,21.0
65,40959,28132,15,22.85
29,140532,87451,112,9.49
46,93002,191568,59,5.67
63,128582,97300,105,11.03
33,79702,67323,39,9.0
52,73670,162875,17,9.75
67,37651,83176,49,14.91
63,90494,143390,21,11.36
43,45868,147362,17,17.05
27,20079,201567,4,4.37
43,19489,97818,102,10.82
69,59650,206794,78,10.15
43,148690,67903,33,23.61
24,27185,95793,24,17.59
20,20849,37077,44,16.01
24,138664,73927,0,14.67
36,125722,102500,99,8.08
33,60589,114138,45,17.17
25,49069,127460,71,23.21
55,87041,11277,81,8.96
66,96195,68672,80,14.35
31,51286,172230,78,3.46
41,111784,82599,28,11.49
30,56816,143135,113,10.1
66,28954,184207,23,20.95
31,38383,231678,11,22.69
67,79697,105005,2,9.11
20,92066,111929,36,7.54
38,27468,199393,59,14.75
68,124459,78332,24,12.72
52,29012,235751,99,17.28
59,77869,153979,2,10.01
45,134088,223065,56,23.91
31,146832,100427,94,24.73
52,107727,197616,112,3.37
26,86467,71361,24,6.62
69,70595,158305,3,19.74
21,39065,111986,12,5.25
66,37999,230503,89,22.69
58,41188,226355,96,7.35
23,144804,95052,22,8.39
36,48551,175134,56,19.47
66,126744,214725,43,8.75
48,125032,191315,43,16.12
43,124286,188449,29,18.41
55,135326,11078,102,24.85
49,130699,157624,17,16.6
37,149218,68756,56,23.42
37,136611,101999,105,9.63
48,144500,36234,116,24.43
58,30878,177434,74,12.71
49,122220,201102,76,9.03
39,65713,30225,43,19.66
35,99837,125276,8,11.38
33,148401,20525,47,6.18
19,52415,15216,114,8.47
62,16221,41779,116,13.3
43,16699,193940,27,11.92
44,57858,195179,80,6.42
55,31904,154095,1,18.91
52,55180,246009,28,13.47
50,144592,191579,82,23.91
37,91461,224715,108,22.07
21,31930,237936,4,5.69
22,19644,80860,100,6.7
26,91322,75044,119,9.51
65,70203,135252,118,9.35
35,102548,28073,99,22.05
27,102366,97339,56,24.96
69,98519,107777,11,7.59
63,145672,247036,16,11.83
46,113951,177325,76,16.54
58,86075,161007,96,23.2
65,117348,216449,3,10.38
58,106588,90787,52,4.57
24,53686,53236,56,16.04
19,117397,58203,109,20.99
50,37156,79633,23,3.13
49,24510,158798,16,13.97
19,101774,168607,104,4.43
23,109124,200022,16,8.17
28,19470,33704,6,12.37
33,130390,11192,18,10.74
31,134822,241323,53,6.0
41,103478,23299,21,24.36
36,124034,159367,31,23.4
63,149399,217067,38,14.75
68,81920,44691,74,16.61
53,45901,206090,45,2.23
67,21781,126732,7,9.18
28,16510,234365,108,4.01
60,101293,120603,60,21.61
67,89535,54534,14,21.69
59,93109,227841,111,11.2
36,133618,181881,49,21.1
60,69570,44833,85,17.43
23,29334,5204,3,11.61
54,134875,232489,29,20.09
58,97855,15466,29,24.59
60,28791,242294,115,7.08
60,129859,83599,85,22.42
44,44781,244292,62,2.73
69,143212,85505,73,18.09
61,79665,15771,42,21.57
21,96365,100918,65,8.01
31,109387,242392,27,6.15
19,48579,105548,17,21.14
68,42165,18323,88,8.76
61,115176,20118,19,11.33
45,139530,72397,29,3.21
37,148148,159825,106,20.58
30,46841,81461,4,22.23
41,75613,156240,6,23.21
49,49340,187791,42,23.45
30,48896,197013,80,24.79
48,90187,6567,20,7.14
43,126562,186951,110,16.47
28,122649,244039,11,4.04
56,21847,93524,112,15.04
66,47442,168643,7,16.42
39,51828,229614,62,15.93
40,38187,8397,100,8.84
43,25838,54134,6,5.19
31,58623,151409,88,20.23
40,78787,198802,54,17.95
63,147670,189369,13,14.17
46,42511,221035,79,19.97
58,95056,218198,79,7.36
42,44000,202383,38,7.62
19,35625,89013,36,2.54
59,90901,209752,103,22.55
40,145337,173049,21,21.55
30,96010,216046,88,17.7
27,18495,166116,26,10.66
43,32773,120054,109,3.61
57,95249,146913,3,6.19
38,117727,175707,54,16.63
25,22063,103307,44,9.28
55,89978,65173,6,6.54
32,84121,83343,116,6.59
48,62398,17549,66,12.1
28,17310,157127,0,11.08
18,73976,141453,62,19.66
37,117783,232396,22,24.31
48,42032,81145,45,4.23
56,111892,214956,102,7.34
54,106437,237432,103,9.14
54,73056,213486,7,21.06
65,137728,23082,24,22.24
55,68019,197365,113,2.21
47,97741,152461,117,6.96
19,17117,173838,111,20.1
52,120991,124581,30,6.39
48,97122,70696,3,12.19
19,47302,189648,73,11.26
62,146688,246737,41,15.71
40,128504,27579,75,10.3
47,58925,18956,38,11.92
47,44591,241265,47,16.8
43,78289,220070,94,20.61
37,106153,143465,23,4.59
39,52806,30052,18,6.8
60,23360,116972,46,16.42
55,86760,219510,50,6.6
69,108243,90002,17,14.57
45,88413,211545,92,14.52
67,55144,190436,30,13.87
46,142428,8712,24,12.28
35,48292,25566,28,12.0
51,71264,85762,32,24.78
39,107128,53436,6,21.35
25,64469,34303,108,19.92
26,30504,25329,1,10.18
62,54097,247213,43,4.83
46,102833,28864,118,21.57
52,66973,118051,13,7.93
34,18302,185680,45,17.04
40,61664,84224,24,24.08
19,91183,139518,87,6.32
67,142268,182497,15,7.05
18,146857,171609,63,23.26
29,15512,186357,81,6.26
66,128079,204255,116,21.76
23,95337,150112,88,6.44
64,24846,239486,0,9.77
48,128714,110153,92,16.49
52,58511,136591,7,13.71
24,24957,179335,87,15.16
28,149741,207813,116,10.59
23,126893,217922,94,13.82
25,131732,85541,96,22.64
32,52959,15163,83,24.27
31,51413,10942,110,7.39
60,89210,238690,115,2.83
43,117949,89564,100,17.61
64,69138,13605,73,16.87
43,24736,211304,48,17.45
49,126930,111346,13,9.32
61,120633,128748,118,17.36
48,60361,211699,51,24.38
25,42744,15732,99,11.54
40,74008,19496,112,11.01
39,79350,27975,63,18.71
23,31156,181296,46,13.75
64,106220,79049,88,7.43
64,89597,77792,10,19.79
49,146611,106095,57,19.65
53,23674,86419,88,15.43
59,51269,233495,39,8.51
33,123039,85906,104,8.29
67,144770,102285,11,16.96
44,79407,222760,101,11.24
54,114515,106408,45,6.66
59,92619,119389,75,4.57
27,68088,40229,68,15.01
27,35658,247210,105,8.37
27,134934,114688,69,22.53
68,126955,16280,112,15.35
65,123051,124679,117,7.47
62,43981,153249,63,18.56
45,50007,69802,85,21.66
61,116880,160108,45,9.72
24,148783,96127,37,14.38
26,69372,135177,66,19.92
68,115676,204934,56,17.15
35,32697,112702,22,19.71
41,55383,70928,35,6.85
64,144198,199777,34,24.9
29,78292,82392,95,20.64
69,130922,49763,90,21.97
45,36424,191450,17,4.53
28,91556,88399,90,14.49
39,45404,9806,119,23.6
64,51880,121076,99,22.9
42,130325,225343,38,15.24
35,87560,101127,86,24.17
67,50951,232425,99,8.55
26,138565,193202,85,23.57
44,78267,31193,119,6.15
50,147324,39267,10,19.02
42,93948,78159,71,14.62
52,128210,73218,43,6.36
60,63290,165780,60,15.32
30,124280,118405,0,13.28
60,20794,204380,68,15.96
34,46704,127752,101,4.87
44,70377,153856,72,9.19
51,15457,47556,29,13.55
26,129402,190372,106,15.58
58,35768,193670,73,13.09
35,39432,99558,91,15.97
43,97253,210409,36,19.17
37,139998,35169,40,10.28
25,136230,213773,108,2.28
22,47115,173278,91,13.08
64,143770,50135,4,7.31
59,67147,175428,79,20.53
48,49279,71940,82,10.1
60,91434,32618,41,8.72
32,77136,168746,81,4.59
37,116752,185230,46,9.0
56,147199,103495,42,3.76
40,74187,128463,109,16.55
58,18153,79466,1,22.44
47,117816,142435,46,9.56
62,37119,159720,46,20.5
19,54819,77204,64,15.69
25,73041,235272,55,16.02
36,133041,58984,77,13.52
53,37988,245657,92,8.13
39,96491,204251,40,22.54
32,141588,138775,31,13.52
65,110470,87635,93,10.75
41,101056,103094,94,6.29
26,92753,74764,76,5.07
45,103590,30610,41,13.94
31,83196,216457,113,5.99
48,35353,108019,0,5.37
69,73358,98020,4,17.51
64,47186,211241,91,13.27
23,76843,114350,33,22.16
29,43164,50413,47,9.7
64,29444,187965,9,13.95
20,61074,197650,47,20.15
53,119489,23094,94,8.82
45,18963,29310,112,18.05
21,147997,184650,104,17.03
66,149733,95019,100,19.39
23,107460,16814,106,23.96
35,115578,126976,30,23.1
28,35730,245702,6,7.13
61,20318,232785,109,11.91
26,125280,40844,36,6.29
49,77941,139506,1,15.38
22,86076,22052,11,17.15
38,51046,200350,62,7.64
52,96405,57511,115,19.6
42,28902,48784,58,13.47
53,93127,60466,67,3.32
29,135509,152090,74,21.94
44,69336,29101,45,8.61
63,81513,218791,77,6.16
63,43207,151885,115,4.54
27,45507,5151,25,23.89
32,141957,97016,99,10.94
32,141513,159245,52,17.27
27,25709,171518,42,20.96
32,50056,89918,2,16.75
66,66894,247053,115,12.5
58,96850,104260,24,11.07
44,89936,87598,114,20.04
65,137513,188484,101,20.19
60,77530,155247,99,23.88
24,25649,107417,16,19.7
34,126408,37405,78,2.32
24,109024,233459,10,12.79
56,46895,98998,51,5.56
55,96880,92491,15,14.76
66,81800,62543,92,5.11
30,144971,145563,0,18.69
48,121578,49886,81,17.11
26,34210,248897,0,20.34
66,68592,224762,116,6.19
27,43554,130139,100,14.98
56,109025,130219,19,21.56
48,113719,63120,0,16.68
22,15753,241877,39,7.26
62,133111,160744,13,10.75
25,118042,179834,117,9.97
43,65784,121277,64,18.54
35,61584,40645,34,6.22
54,137845,97139,68,13.2
49,47299,246180,25,18.04
50,37757,91997,82,5.51
37,45151,13031,119,17.4
53,81339,191405,60,15.37
37,92440,127248,35,17.67
69,31135,231517,82,17.05
69,79556,207909,103,10.93
57,55779,224313,114,5.36
53,114569,242055,88,24.42
20,107264,77962,0,10.96
27,26663,49121,2,11.8
43,116796,125615,75,17.78
64,34794,204741,70,11.05
47,66084,98820,18,19.29
55,58071,36358,107,21.14
39,61262,244191,15,14.02
18,46703,41650,18,11.05
62,43037,140767,70,5.98
57,69731,116600,117,17.4
33,113583,73762,43,9.1
41,67546,101452,26,15.67
66,149284,213098,108,13.99
19,113685,83035,42,16.96
63,81354,113346,4,16.13
29,126515,90381,59,14.17
26,114072,94566,84,24.2
54,115704,22849,100,12.3
54,72961,28485,68,23.69
64,111497,137678,84,20.64
43,144642,196076,27,24.36
65,86748,174923,27,4.85
52,116563,142561,2,4.69
22,53400,115460,63,24.99
69,86834,82887,22,22.71
61,20734,223503,6,13.39
48,99948,113987,26,16.66
33,136708,31192,55,23.83
58,42780,151959,57,6.54
42,132354,49028,28,3.85
63,61897,78412,73,6.46
36,48901,216203,96,8.56
59,52304,234811,76,9.73
57,62863,65438,32,17.03
64,88883,62939,39,4.67
59,31018,34219,84,17.18
18,71820,135483,63,19.76
31,79778,111489,87,24.23
18,27393,167979,83,13.71
49,35358,201195,40,6.14
33,122344,198192,13,16.95
31,84473,113409,61,16.42
35,143934,243449,72,22.86
48,40712,239077,51,5.98
35,119424,29523,74,5.94
48,35970,124465,75,8.42
30,17307,227204,27,7.27
51,148468,228493,103,17.33
29,32577,215381,89,16.05
60,95755,35569,107,5.59
65,62913,90621,72,4.48
32,127963,118627,30,17.28
48,43583,222507,12,9.42
22,22664,173189,64,18.83
39,84529,7353,1,16.29
48,83723,146858,100,8.99
21,78999,108051,99,23.43
30,94728,124534,6,8.51
64,26652,152404,66,19.97
62,38096,230371,37,15.18
44,122063,100603,84,19.79
48,24886,232147,34,14.87
34,64462,194103,61,24.81
51,119730,118297,27,7.77
22,99394,230765,29,6.28
29,43629,20143,55,18.34
40,104548,17081,28,6.88
64,133177,247824,61,10.41
45,47976,84707,113,23.12
31,133554,63353,104,8.04
36,71362,34332,85,3.07
52,129418,239241,115,22.73
22,93607,104239,75,15.94
31,108451,220753,10,3.13
21,16246,234396,75,5.88
41,21418,183363,73,10.52
53,52354,38946,102,9.45
44,114538,92217,112,2.94
46,127717,90462,94,5.63
54,36453,34143,66,23.92
18,65027,24648,11,9.34
42,40255,147849,5,8.78
38,60183,45783,114,5.01
64,73516,228459,63,23.61
32,108914,226701,34,24.77
54,68670,244456,103,10.85
51,142728,190555,51,10.99
35,127397,193789,29,3.51
53,80430,196658,7,11.4
35,90151,172713,105,4.17
67,123285,6890,52,19.45
49,81591,127317,18,17.66
53,18708,224910,24,12.48
18,90047,89611,44,19.96
28,28653,67752,42,11.39
66,19699,159567,19,6.17
31,149855,154384,91,19.17
43,16515,249080,4,11.22
29,32878,7257,109,17.21
50,149316,121775,39,18.14
33,58808,83045,48,10.27
25,61797,53611,88,22.66
63,109394,84845,50,18.36
40,127119,155050,94,21.44
32,145858,145586,84,2.73
18,43915,215726,69,14.29
59,106704,162143,57,20.81
35,62056,146293,97,18.44
18,102498,248168,110,11.46
33,103088,12660,32,2.81
55,46176,97825,60,15.6
27,93807,67260,23,17.99
57,102623,121321,44,19.57
44,29771,247460,10,2.52
46,51656,200140,51,22.24
30,24395,146580,55,13.93
62,100314,197603,103,4.94
47,17976,136676,5,24.0
44,127797,87193,16,18.52
35,131711,28776,59,4.36
47,41533,160942,92,6.28
69,62540,210810,109,22.52
55,49437,193098,22,11.6
58,85654,44762,119,12.83
41,85391,96192,106,14.12
36,38319,155738,13,24.97
45,50115,167024,56,12.94
64,79271,94304,71,17.27
47,15679,180312,20,13.02
60,112335,13409,91,8.74
49,125686,217414,103,3.44
49,98150,89057,108,12.63
41,149807,55726,60,2.41
50,83452,195296,23,17.7
22,113419,19317,28,12.64
23,20548,76983,41,21.26
52,52871,206827,100,9.62
27,63381,157815,97,16.73
46,68836,150784,30,21.82
27,94574,135657,63,7.33
59,47532,49978,112,11.78
34,55812,58579,86,15.31
20,92960,11933,21,11.47
18,78366,118213,50,8.08
55,93378,199013,21,8.58
54,109343,86940,56,11.53
46,86511,132603,68,6.12
47,30179,222333,119,7.14
35,107484,78055,71,15.84
50,86861,93293,99,10.9
25,129172,98431,34,5.65
56,52265,77780,37,18.83
49,45270,54633,5,4.54
23,17390,48713,93,18.54
56,52504,233434,35,20.62
57,74930,104040,1,3.21
37,46150,209552,32,14.79
56,135308,65048,23,17.86
38,33680,21767,70,2.8
40,83034,183609,94,9.61
29,139055,119510,77,16.75
20,34558,161754,110,14.51
28,135208,168889,32,10.47
25,144300,235681,60,12.62
27,102533,238951,59,3.95
45,18504,159062,55,3.05
33,48557,24126,105,3.45
29,143317,89980,11,19.56
57,27675,197146,3,24.3
36,90869,226053,113,23.39
55,27654,144999,92,22.47
54,52018,143253,12,23.4
60,15215,57708,29,2.49
63,17760,239029,31,21.25
30,105873,33966,109,21.06
62,65220,231089,60,5.88
19,135841,122395,8,22.03
31,69708,72428,85,21.75
32,73560,17588,66,23.73
42,125624,111403,96,10.38
55,21548,98890,37,21.61
41,93055,75962,50,8.97
54,23165,182811,44,5.61
44,83901,102265,45,22.52
46,140676,107357,76,4.85
33,66016,230727,43,20.49
55,131896,112015,25,13.59
23,104634,72694,112,8.07
28,145616,104160,84,16.5
61,102254,188348,62,6.93
48,107093,8164,116,16.09
